-5.654517259687252045e+10 -2.869025195218014908e+10 -7.252679475649506569e+09
-5.652251216186467743e+10 -2.876447188943798828e+10 -7.257639771859308243e+09
-5.649975827113140106e+10 -2.883864426677269363e+10 -7.262588068108501434e+09
-5.647691102322182465e+10 -2.891276899264439774e+10 -7.267524364047162056e+09
-5.645397051667641449e+10 -2.898684597569364929e+10 -7.272448659341214180e+09
-5.643093685002677917e+10 -2.906087512474104691e+10 -7.277360953672384262e+09
-5.640781012179552460e+10 -2.913485634878685760e+10 -7.282261246738151550e+09
-5.638459043049605560e+10 -2.920878955701065445e+10 -7.287149538251699448e+09
-5.636127787463243103e+10 -2.928267465877094650e+10 -7.292025827941870689e+09
-5.633787255269919586e+10 -2.935651156360480881e+10 -7.296890115553117752e+09
-5.631437456318119812e+10 -2.943030018122750854e+10 -7.301742400845455170e+09
-5.629078400455344391e+10 -2.950404042153215027e+10 -7.306582683594414711e+09
-5.626710097528092194e+10 -2.957773219458929443e+10 -7.311410963590995789e+09
-5.624332557381845093e+10 -2.965137541064659882e+10 -7.316227240641620636e+09
-5.621945789861051178e+10 -2.972496998012845230e+10 -7.321031514568085670e+09
-5.619549804809109497e+10 -2.979851581363560486e+10 -7.325823785207517624e+09
-5.617144612068353271e+10 -2.987201282194480896e+10 -7.330604052412322998e+09
-5.614730221480033875e+10 -2.994546091600845337e+10 -7.335372316050145149e+09
-5.612306642884307098e+10 -3.001886000695419693e+10 -7.340128576003817558e+09
-5.609873886120214844e+10 -3.009221000608460617e+10 -7.344872832171316147e+09
-5.607431961025672150e+10 -3.016551082487679291e+10 -7.349605084465715408e+09
-5.604980877437450409e+10 -3.023876237498205948e+10 -7.354325332815140724e+09
-5.602520645191161346e+10 -3.031196456822552490e+10 -7.359033577162724495e+09
-5.600051274121244812e+10 -3.038511731660577393e+10 -7.363729817466560364e+09
-5.597572774060950470e+10 -3.045822053229449463e+10 -7.368414053699656487e+09
-5.595085154842324829e+10 -3.053127412763611603e+10 -7.373086285849890709e+09
-5.592588426296195984e+10 -3.060427801514745331e+10 -7.377746513919967651e+09
-5.590082598252157593e+10 -3.067723210751734543e+10 -7.382394737927371979e+09
-5.587567680538556671e+10 -3.075013631760630798e+10 -7.387030957904322624e+09
-5.585043682982476807e+10 -3.082299055844615555e+10 -7.391655173897729874e+09
-5.582510615409724426e+10 -3.089579474323966980e+10 -7.396267385969150543e+09
-5.579968487644815063e+10 -3.096854878536022568e+10 -7.400867594194743156e+09
-5.577417309510958862e+10 -3.104125259835144424e+10 -7.405455798665224075e+09
-5.574857090830045319e+10 -3.111390609592683792e+10 -7.410031999485822678e+09
-5.572287841422630310e+10 -3.118650919196945190e+10 -7.414596196776239395e+09
-5.569709571107922363e+10 -3.125906180053151321e+10 -7.419148390670598030e+09
-5.567122289703768158e+10 -3.133156383583408356e+10 -7.423688581317406654e+09
-5.564526007026638794e+10 -3.140401521226669693e+10 -7.428216768879510880e+09
-5.561920732891616821e+10 -3.147641584438701630e+10 -7.432732953534051895e+09
-5.559306477112381744e+10 -3.154876564692047882e+10 -7.437237135472422600e+09
-5.556683249501197052e+10 -3.162106453475994492e+10 -7.441729314900223732e+09
-5.554051059868897247e+10 -3.169331242296535110e+10 -7.446209492037221909e+09
-5.551409918024872589e+10 -3.176550922676335907e+10 -7.450677667117307663e+09
-5.548759833777059174e+10 -3.183765486154700851e+10 -7.455133840388449669e+09
-5.546100816931922913e+10 -3.190974924287536621e+10 -7.459578012112654686e+09
-5.543432877294448090e+10 -3.198179228647318268e+10 -7.464010182565925598e+09
-5.540756024668124390e+10 -3.205378390823054504e+10 -7.468430352038215637e+09
-5.538070268854933167e+10 -3.212572402420252609e+10 -7.472838520833390236e+09
-5.535375619655335999e+10 -3.219761255060884476e+10 -7.477234689269181252e+09
-5.532672086868260956e+10 -3.226944940383351898e+10 -7.481618857677147865e+09
-5.529959680291090393e+10 -3.234123450042451859e+10 -7.485991026402632713e+09
-5.527238409719648743e+10 -3.241296775709342194e+10 -7.490351195804722786e+09
-5.524508284948191071e+10 -3.248464909071508026e+10 -7.494699366256204605e+09
-5.521769315769388580e+10 -3.255627841832726669e+10 -7.499035538143524170e+09
-5.519021511974317932e+10 -3.262785565713034058e+10 -7.503359711866747856e+09
-5.516264883352449799e+10 -3.269938072448689651e+10 -7.507671887839516640e+09
-5.513499439691635132e+10 -3.277085353792143631e+10 -7.511972066489008904e+09
-5.510725190778094482e+10 -3.284227401512002182e+10 -7.516260248255898476e+09
-5.507942146396405792e+10 -3.291364207392993546e+10 -7.520536433594313622e+09
-5.505150316329493713e+10 -3.298495763235934448e+10 -7.524800622971795082e+09
-5.502349710358615112e+10 -3.305622060857695389e+10 -7.529052816869257927e+09
-5.499540338263352203e+10 -3.312743092091168213e+10 -7.533293015780949593e+09
-5.496722209821595764e+10 -3.319858848785231781e+10 -7.537521220214410782e+09
-5.493895334809538269e+10 -3.326969322804718018e+10 -7.541737430690433502e+09
-5.491059723001660156e+10 -3.334074506030378342e+10 -7.545941647743021965e+09
-5.488215384170719147e+10 -3.341174390358850861e+10 -7.550133871919354439e+09
-5.485362328087738800e+10 -3.348268967702626419e+10 -7.554314103779739380e+09
-5.482500564521999359e+10 -3.355358229990015411e+10 -7.558482343897581100e+09
-5.479630103241024017e+10 -3.362442169165113449e+10 -7.562638592859334946e+09
-5.476750954010570526e+10 -3.369520777187769699e+10 -7.566782851264471054e+09
-5.473863126594618988e+10 -3.376594046033552551e+10 -7.570915119725435257e+09
