4.823605459047883293e-02 5.679723321332993263e-02 -7.426235739836319809e-04
1.447005938512314627e-01 1.704160729272810315e-01 -2.225444335086630785e-03
2.893860228717417549e-01 3.408809136468768375e-01 -4.446033613611499562e-03
4.822847217254257468e-01 5.682161710196316218e-01 -7.401960465867092262e-03
7.233890454440665696e-01 8.524462817604083753e-01 -1.109079168298406776e-02
1.012691323992440662e+00 1.193595703576377343e+00 -1.551009179970626664e-02
1.350183862243134580e+00 1.591688915092072776e+00 -2.065742310315805269e-02
1.735858939951551161e+00 2.046750415774551968e+00 -2.653034564158769648e-02
2.169708811731104525e+00 2.558804725858651707e+00 -3.312641723308680508e-02
2.651725707028604440e+00 3.127876386272347098e+00 -4.044319347428590450e-02
3.181901830099826967e+00 3.753989958562209406e+00 -4.847822774902615928e-02
3.760229359985273856e+00 4.437170024818964720e+00 -5.722907123700735760e-02
4.386700450486115344e+00 5.177441187603152528e+00 -6.669327292241214455e-02
5.061307230140320357e+00 5.974828069870883773e+00 -7.686837960250657298e-02
5.784041802198972348e+00 6.829355314899702378e+00 -8.775193589621706203e-02
6.554896244602768540e+00 7.741047586214544474e+00 -9.934148425268374272e-02
7.373862609958700354e+00 8.709929567513798432e+00 -1.116345649597902945e-01
8.240932925516919028e+00 9.736025962595467931e+00 -1.246287161526703213e-01
9.156099193147785087e+00 1.081936149528343449e+01 -1.383214738221902884e-01
1.011935338931909634e+01 1.195996090935381595e+01 -1.527103718234090468e-01
1.113068746507349260e+01 1.315784896846143681e+01 -1.677929418840141407e-01
1.219009334600605143e+01 1.441305045606639013e+01 -1.835667136127347165e-01
1.329756293224205521e+01 1.572559017536070236e+01 -2.000292145077312567e-01
1.445308809841493769e+01 1.709549294919510132e+01 -2.171779699649621920e-01
1.565666069364440638e+01 1.852278362000588530e+01 -2.350105032865273114e-01
1.690827254151475501e+01 2.000748704974188641e+01 -2.535243356889881339e-01
1.820791544005333051e+01 2.154962811979155290e+01 -2.727169863116651882e-01
1.955558116170919902e+01 2.314923173091010611e+01 -2.925859722249124495e-01
2.095126145333197343e+01 2.480632280314682347e+01 -3.131288084383688219e-01
2.239494803615081864e+01 2.652092627577240691e+01 -3.343430079091865847e-01
2.388663260575363267e+01 2.829306710720646123e+01 -3.562260815502372724e-01
2.542630683206640185e+01 3.012277027494507209e+01 -3.787755382382944069e-01
2.701396235933271939e+01 3.201006077548848339e+01 -4.019888848221940258e-01
2.864959080609349229e+01 3.395496362426887060e+01 -4.258636261309720616e-01
3.033318376516680459e+01 3.595750385557823137e+01 -4.503972649819792395e-01
3.206473280362796885e+01 3.801770652249636129e+01 -4.755873021889736596e-01
3.384422946278971978e+01 4.013559669681893638e+01 -5.014312365701902863e-01
3.567166525818260681e+01 4.231119946898571982e+01 -5.279265649563887886e-01
3.754703167953554299e+01 4.454453994800881844e+01 -5.550707821988778434e-01
3.947032019075652443e+01 4.683564326140108136e+01 -5.828613811775182896e-01
4.144152222991350243e+01 4.918453455510461225e+01 -6.112958528087027998e-01
4.346062920921544759e+01 5.159123899341933850e+01 -6.403716860533144040e-01
4.552763251499357011e+01 5.405578175893170823e+01 -6.700863679246615856e-01
4.764252350768268940e+01 5.657818805244348681e+01 -7.004373834963921741e-01
4.980529352180280966e+01 5.915848309290066709e+01 -7.314222159103846987e-01
5.201593386594080926e+01 6.179669211732245770e+01 -7.630383463846177605e-01
5.427443582273232181e+01 6.449284038073037095e+01 -7.952832542210169775e-01
5.658079064884379505e+01 6.724695315607746693e+01 -8.281544168132806139e-01
5.893498957495467749e+01 7.005905573417760479e+01 -8.616493096546828934e-01
6.133702380573978985e+01 7.292917342363489297e+01 -8.957654063458552196e-01
6.378688451985185992e+01 7.585733155077316781e+01 -9.305001786025460797e-01
6.628456286990419244e+01 7.884355545956562139e+01 -9.658510962633588548e-01
6.883004998245354500e+01 8.188787051156451469e+01 -1.001815627297467870e+00
7.142333695798311055e+01 8.499030208583097590e+01 -1.038391237812312573e+00
7.406441487088569886e+01 8.815087557886491254e+01 -1.075575392061270952e+00
7.675327476944704586e+01 9.136961640453506561e+01 -1.113365552451309748e+00
7.948990767582931483e+01 9.464654999400909219e+01 -1.151759179550615020e+00
8.227430458605475394e+01 9.798170179568379012e+01 -1.190753732096199835e+00
8.510645646998943903e+01 1.013750972751154364e+02 -1.230346667001490868e+00
8.798635427132728637e+01 1.048267619149501968e+02 -1.270535439363894126e+00
9.091398890757412232e+01 1.083367212148546770e+02 -1.311317502472338248e+00
9.388935127003195191e+01 1.119050006914465030e+02 -1.352690307814797599e+00
9.691243222378339794e+01 1.155316258782250998e+02 -1.394651305085793824e+00
9.998322260767625380e+01 1.192166223255025130e+02 -1.437197942193875422e+00
1.031017132343082210e+02 1.229600156003343017e+02 -1.480327665269077331e+00
1.062678948900117746e+02 1.267618312864506294e+02 -1.524037918670358538e+00
1.094817583348391992e+02 1.306220949841873562e+02 -1.568326144993019033e+00
1.127432943025477527e+02 1.345408323104173007e+02 -1.613189785076095673e+00
1.160524935005850438e+02 1.385180688984816015e+02 -1.658626278009736943e+00
1.194093466100744791e+02 1.425538303981211072e+02 -1.704633061142557082e+00
1.228138442858008830e+02 1.466481424754079512e+02 -1.751207570088969101e+00
1.262659771561962998e+02 1.508010308126771974e+02 -1.798347238736496934e+00
1.297657358233259117e+02 1.550125211084585430e+02 -1.846049499253067383e+00
1.333131108628741686e+02 1.592826390774082768e+02 -1.894311782094280083e+00
1.369080928241309039e+02 1.636114104502410953e+02 -1.943131516010658366e+00
